"COD1","COD2","NRODESP","CPBTE","ENTRADA","SALIDAS","STOCK","FECENT","FECUSAL"
"A","36","16001IC04087468E","80916","2005","2005","0.0000","2016-09-12","2018-01-26"
"A","36","17001IC04058927D","290317","980","981","-1","2017-04-04","2018-06-25"
"A","36","17001IC04180892A","80917","1203","1203","0.0000","2017-09-15","2019-05-15"
"A","36","18001IC04080837W","90418","298","298","0.0000","2018-04-13","2019-09-24"
"A","36","19001IC04015932R","240119","518","518","0.0000","2019-01-28","2019-11-14"
"A","36","19001IC04158500Z","60919","406","409","-3","2019-09-11","2020-03-09"
"A","36","20001IC04111282E","200720","626","626","0.0000","2020-07-23","2020-11-12"
"A","36","20001IC04173188R","221020","1200","1200","0.0000","2020-10-28","2021-07-15"
"A","36","20001IC04192939W","181120","1349","1353","-4","2020-11-24","2022-08-24"
"A","36","21001IC04054806N","190321","2075","2075","0.0000","2021-03-23","2024-08-22"
"A","36","21001IC04161492N","240821","2068","1389","679","2021-08-30","2025-04-29"
"A","36","21001IC04245806P","131221","1613","176","1437","2021-12-17","2025-01-13"
"A","36","21001IC05014592M","280621","2075","264","1811","2021-06-30","2025-03-17"
"A","36","22001IC04105136H","160522","1610","119","1491","2022-05-20","2025-04-15"
"A","36","22001IC05023281X","260922","1615","10","1605","2022-09-26","2024-04-23"
"A","36","23001IC04049866C","280323","1667","80","1587","2023-03-30","2025-03-31"
"A","36","23001IC04174792W","181023","999","343","656","2023-10-27","2025-03-05"
"A","37","11001IC04199085V","61011","505","505","0.0000","2011-10-11","2012-05-17"
"A","37","11001IC04236558S","231111","300","302","-2","2011-11-29","2012-10-10"
"A","37","13001IC04101121","220513","802","805","-3","2013-05-23","2014-02-10"
"A","37","14001IC04026899D","100214","750","751","-1","2014-02-10","2014-10-16"
"A","37","14001IC04241965T","20115","1509","1510","-1","2015-01-05","2016-04-18"
"A","37","15091IC04055318B","91015","2000","2001","-1","2015-10-14","2018-03-07"
"A","37","16001IC04087468E","80916","1500","1500","0.0000","2016-09-12","2020-05-29"
"A","37","17001IC04058927D","290317","490","490","0.0000","2017-04-04","2022-02-02"
"A","37","17001IC04180892A","80917","1212","1212","0.0000","2017-09-15","2025-02-04"
"A","37","18001IC04080837W","90418","300","300","0.0000","2018-04-13","2022-03-08"
"A","37","19001IC04015932R","240119","510","511","-1","2019-01-28","2024-07-18"
"A","37","19001IC04158500Z","60919","407","407","0.0000","2019-09-11","2022-06-03"
"A","37","20001IC04111282E","200720","386","387","-1","2020-07-23","2025-02-12"
"A","37","20001IC04173188R","221020","400","316","84","2020-10-28","2025-04-29"
"A","37","20001IC04192939W","181120","543","243","300","2020-11-24","2024-03-20"
"A","37","21001IC04054806N","190321","1275","257","1018","2021-03-23","2023-02-24"
"A","37","21001IC04161492N","240821","1277","413","864","2021-08-30","2023-10-26"
"A","37","21001IC04245806P","131221","1037","347","690","2021-12-17","2025-04-14"
"A","37","21001IC05014592M","280621","1275","449","826","2021-06-30","2025-03-27"
"A","37","22001IC04105136H","160522","1604","22","1582","2022-05-20","2024-01-24"
"A","37","22001IC05023281X","260922","1000","123","877","2022-09-26","2025-02-28"
"A","37","23001IC04049866C","280323","1200","57","1143","2023-03-30","2024-04-23"
"A","37","23001IC04174792W","181023","996","48","948","2023-10-27","2025-03-31"
"A","38","11001IC04236558S","231111","301","301","0.0000","2011-11-29","2012-04-13"
"A","38","13001IC04101121","220513","799","800","-1","2013-05-23","2014-03-14"
"A","38","14001IC04026899D","100214","809","838","-29","2014-02-10","2014-10-01"
"A","38","14001IC04241965T","20115","1502","1504","-2","2015-01-05","2016-05-24"
"A","38","15091IC04055318B","91015","1998","1998","0.0000","2015-10-14","2018-03-19"
"A","38","16001IC04087468E","80916","1495","1495","0.0000","2016-09-12","2020-05-11"
"A","38","17001IC04058927D","290317","502","503","-1","2017-04-04","2021-08-24"
"A","38","17001IC04180892A","80917","1195","1195","0.0000","2017-09-15","2024-01-15"
"A","38","18001IC04080837W","90418","300","300","0.0000","2018-04-13","2022-02-08"
"A","38","19001IC04015932R","240119","508","508","0.0000","2019-01-28","2022-04-11"
"A","38","19001IC04158500Z","60919","402","402","0.0000","2019-09-11","2024-04-23"
"A","38","20001IC04111282E","200720","380","380","0.0000","2020-07-23","2023-08-02"
"A","38","20001IC04173188R","221020","200","200","0.0000","2020-10-28","2022-08-10"
"A","38","20001IC04192939W","181120","525","525","0.0000","2020-11-24","2024-10-23"
"A","38","21001IC04054806N","190321","1275","412","863","2021-03-23","2025-04-23"
"A","38","21001IC04161492N","240821","1256","521","735","2021-08-30","2024-11-08"
"A","38","21001IC04245806P","131221","999","483","516","2021-12-17","2025-03-27"
"A","38","21001IC05014592M","280621","1275","551","724","2021-06-30","2025-02-07"
"A","38","22001IC04105136H","160522","990","284","706","2022-05-20","2025-04-29"
"A","38","22001IC05023281X","260922","1000","91","909","2022-09-26","2025-04-23"
"A","38","23001IC04049866C","280323","1200","24","1176","2023-03-30","2024-03-25"
"A","38","23001IC04174792W","181023","1035","79","956","2023-10-27","2025-04-03"
"A","39","11001IC04199085V","61011","97","97","0.0000","2011-10-11","2011-10-17"
"A","39","11001IC04236558S","231111","300","301","-1","2011-11-29","2012-07-27"
"A","39","13001IC04101121","220513","600","602","-2","2013-05-23","2014-01-10"
"A","39","14001IC04026899D","100214","508","537","-29","2014-02-10","2014-10-01"
"A","39","14001IC04241965T","20115","1007","1007","0.0000","2015-01-05","2016-09-27"
"A","39","15091IC04055318B","91015","1513","1513","0.0000","2015-10-14","2018-11-16"
"A","39","16001IC04087468E","80916","1003","1003","0.0000","2016-09-12","2022-11-03"
"A","39","17001IC04058927D","290317","492","492","0.0000","2017-04-04","2024-01-25"
"A","39","17001IC04180892A","80917","868","669","199","2017-09-15","2025-03-31"
"A","39","18001IC04080837W","90418","300","130","170","2018-04-13","2025-04-07"
"A","39","19001IC04015932R","240119","299","299","0.0000","2019-01-28","2021-10-12"
"A","39","19001IC04158500Z","60919","259","257","2","2019-09-11","2025-03-19"
"A","39","20001IC04111282E","200720","300","192","108","2020-07-23","2024-06-26"
"A","39","20001IC04173188R","221020","200","200","0.0000","2020-10-28","2022-03-07"
"A","39","20001IC04192939W","181120","525","197","328","2020-11-24","2022-08-31"
"A","39","21001IC04054806N","190321","700","287","413","2021-03-23","2023-03-06"
"A","39","21001IC04161492N","240821","685","297","388","2021-08-30","2023-10-26"
"A","39","21001IC04245806P","131221","629","133","496","2021-12-17","2025-03-26"
"A","39","21001IC05014592M","280621","700","269","431","2021-06-30","2025-04-03"
"A","39","22001IC04105136H","160522","954","185","769","2022-05-20","2025-02-07"
"A","39","22001IC05023281X","260922","591","199","392","2022-09-26","2025-02-28"
"A","39","23001IC04049866C","280323","600","45","555","2023-03-30","2024-10-29"
"A","39","23001IC04174792W","181023","600","25","575","2023-10-27","2024-01-23"
"A","40","11001IC04199085V","61011","102","102","0.0000","2011-10-11","2011-10-17"
"A","40","11001IC04236558S","231111","300","319","-19","2011-11-29","2012-03-30"
"A","40","13001IC04101121","220513","600","603","-3","2013-05-23","2013-12-11"
"A","40","14001IC04026899D","100214","507","509","-2","2014-02-10","2014-09-15"
"A","40","14001IC04241965T","20115","1013","1013","0.0000","2015-01-05","2016-02-16"
"A","40","15091IC04055318B","91015","1500","1500","0.0000","2015-10-14","2017-09-06"
"A","40","16001IC04087468E","80916","803","804","-1","2016-09-12","2018-07-25"
"A","40","17001IC04058927D","290317","494","494","0.0000","2017-04-04","2019-05-16"
"A","40","17001IC04180892A","80917","804","804","0.0000","2017-09-15","2020-05-27"
"A","40","18001IC04080837W","90418","297","297","0.0000","2018-04-13","2020-09-21"
"A","40","19001IC04015932R","240119","290","290","0.0000","2019-01-28","2021-01-07"
"A","40","19001IC04158500Z","60919","259","260","-1","2019-09-11","2022-01-18"
"A","40","20001IC04111282E","200720","305","305","0.0000","2020-07-23","2021-10-06"
"A","40","20001IC04173188R","221020","200","200","0.0000","2020-10-28","2021-10-06"
"A","40","20001IC04192939W","181120","525","525","0.0000","2020-11-24","2022-05-10"
"A","40","21001IC04054806N","190321","425","425","0.0000","2021-03-23","2023-01-04"
"A","40","21001IC04161492N","240821","410","411","-1","2021-08-30","2023-01-26"
"A","40","21001IC04245806P","131221","518","519","-1","2021-12-17","2024-01-30"
"A","40","21001IC05014592M","280621","425","426","-1","2021-06-30","2023-06-01"
"A","40","22001IC04105136H","160522","628","628","0.0000","2022-05-20","2024-09-18"
"A","40","22001IC05023281X","260922","480","480","0.0000","2022-09-26","2025-01-22"
"A","40","23001IC04049866C","280323","500","353","147","2023-03-30","2025-04-29"
"A","40","23001IC04174792W","181023","600","15","585","2023-10-27","2024-04-23"
"A","41","11001IC04199085V","61011","403","404","-1","2011-10-11","2012-04-18"
"A","41","11001IC04236558S","231111","300","300","0.0000","2011-11-29","2012-06-29"
"A","41","13001IC04101121","220513","500","501","-1","2013-05-23","2014-05-14"
"A","41","14001IC04026899D","100214","494","494","0.0000","2014-02-10","2014-11-21"
"A","41","14001IC04241965T","20115","1003","1003","0.0000","2015-01-05","2016-04-29"
"A","41","15091IC04055318B","91015","1001","1003","-2","2015-10-14","2017-08-28"
"A","41","16001IC04087468E","80916","806","806","0.0000","2016-09-12","2019-02-15"
"A","41","17001IC04058927D","290317","507","507","0.0000","2017-04-04","2020-01-28"
"A","41","17001IC04180892A","80917","503","503","0.0000","2017-09-15","2020-10-07"
"A","41","18001IC04080837W","90418","300","300","0.0000","2018-04-13","2021-03-10"
"A","41","19001IC04015932R","240119","296","296","0.0000","2019-01-28","2021-12-06"
"A","41","19001IC04158500Z","60919","259","259","0.0000","2019-09-11","2022-08-10"
"A","41","20001IC04111282E","200720","324","326","-2","2020-07-23","2022-08-24"
"A","41","20001IC04173188R","221020","200","200","0.0000","2020-10-28","2022-11-22"
"A","41","20001IC04192939W","181120","391","391","0.0000","2020-11-24","2023-03-08"
"A","41","21001IC04054806N","190321","425","425","0.0000","2021-03-23","2023-08-18"
"A","41","21001IC04161492N","240821","414","415","-1","2021-08-30","2024-01-30"
"A","41","21001IC04245806P","131221","517","519","-2","2021-12-17","2025-03-20"
"A","41","21001IC05014592M","280621","425","425","0.0000","2021-06-30","2024-06-06"
"A","41","22001IC04105136H","160522","494","88","406","2022-05-20","2025-04-24"
"A","41","22001IC05023281X","260922","523","174","349","2022-09-26","2025-04-29"
"A","41","23001IC04049866C","280323","500","114","386","2023-03-30","2025-04-22"
"A","41","23001IC04174792W","181023","600","61","539","2023-10-27","2025-01-29"
"A","42","11001IC04236558S","231111","301","301","0.0000","2011-11-29","2012-05-31"
"A","42","13001IC04101121","220513","600","602","-2","2013-05-23","2014-03-20"
"A","42","14001IC04026899D","100214","503","503","0.0000","2014-02-10","2014-11-18"
"A","42","14001IC04241965T","20115","1004","1018","-14","2015-01-05","2016-05-05"
"A","42","15091IC04055318B","91015","1202","1202","0.0000","2015-10-14","2017-12-12"
"A","42","16001IC04087468E","80916","810","810","0.0000","2016-09-12","2019-01-03"
"A","42","17001IC04058927D","290317","499","499","0.0000","2017-04-04","2019-11-13"
"A","42","17001IC04180892A","80917","500","500","0.0000","2017-09-15","2020-09-16"
"A","42","18001IC04080837W","90418","300","300","0.0000","2018-04-13","2020-12-22"
"A","42","19001IC04015932R","240119","296","297","-1","2019-01-28","2021-05-17"
"A","42","19001IC04158500Z","60919","258","258","0.0000","2019-09-11","2021-11-10"
"A","42","20001IC04111282E","200720","319","319","0.0000","2020-07-23","2021-11-08"
"A","42","20001IC04173188R","221020","200","200","0.0000","2020-10-28","2023-01-12"
"A","42","20001IC04192939W","181120","375","376","-1","2020-11-24","2022-08-18"
"A","42","21001IC04054806N","190321","425","426","-1","2021-03-23","2023-03-06"
"A","42","21001IC04161492N","240821","420","420","0.0000","2021-08-30","2023-12-27"
"A","42","21001IC04245806P","131221","500","501","-1","2021-12-17","2024-11-26"
"A","42","21001IC05014592M","280621","425","425","0.0000","2021-06-30","2024-08-22"
"A","42","22001IC04105136H","160522","531","443","88","2022-05-20","2025-04-29"
"A","42","22001IC05023281X","260922","500","61","439","2022-09-26","2025-02-26"
"A","42","23001IC04049866C","280323","500","169","331","2023-03-30","2025-01-29"
"A","42","23001IC04174792W","181023","599","72","527","2023-10-27","2025-04-22"
"A","43","11001IC04199085V","61011","151","151","0.0000","2011-10-11","2011-10-17"
"A","43","11001IC04236558S","231111","200","200","0.0000","2011-11-29","2012-07-13"
"A","43","13001IC04101121","220513","508","509","-1","2013-05-23","2014-09-12"
"A","43","14001IC04026899D","100214","494","495","-1","2014-02-10","2014-12-09"
"A","43","14001IC04241965T","20115","993","993","0.0000","2015-01-05","2017-01-09"
"A","43","15091IC04055318B","91015","1010","1010","0.0000","2015-10-14","2019-01-11"
"A","43","16001IC04087468E","80916","807","817","-10","2016-09-12","2023-01-16"
"A","43","17001IC04058927D","290317","495","489","6","2017-04-04","2025-04-16"
"A","43","17001IC04180892A","80917","508","266","242","2017-09-15","2021-12-06"
"A","43","18001IC04080837W","90418","300","300","0.0000","2018-04-13","2021-06-09"
"A","43","19001IC04015932R","240119","300","192","108","2019-01-28","2025-04-24"
"A","43","19001IC04158500Z","60919","259","260","-1","2019-09-11","2023-01-31"
"A","43","20001IC04111282E","200720","304","304","0.0000","2020-07-23","2024-09-18"
"A","43","20001IC04192939W","181120","370","137","233","2020-11-24","2025-03-31"
"A","43","21001IC04054806N","190321","239","239","0.0000","2021-03-23","2024-11-27"
"A","43","21001IC04161492N","240821","250","250","0.0000","2021-08-30","2024-02-28"
"A","43","21001IC04245806P","131221","515","130","385","2021-12-17","2024-12-09"
"A","43","21001IC05014592M","280621","250","250","0.0000","2021-06-30","2024-04-04"
"A","43","22001IC04105136H","160522","592","94","498","2022-05-20","2025-04-29"
"A","43","22001IC05023281X","260922","530","104","426","2022-09-26","2025-01-29"
"A","43","23001IC04049866C","280323","500","56","444","2023-03-30","2024-12-16"
"A","43","23001IC04174792W","181023","518","53","465","2023-10-27","2025-02-04"
"A","44","11001IC04199085V","61011","559","559","0.0000","2011-10-11","2012-03-30"
"A","44","11001IC04236558S","231111","199","200","-1","2011-11-29","2012-07-26"
"A","44","13001IC04101121","220513","609","610","-1","2013-05-23","2014-03-25"
"A","44","14001IC04026899D","100214","505","505","0.0000","2014-02-10","2014-10-14"
"A","44","14001IC04241965T","20115","1012","1012","0.0000","2015-01-05","2016-03-16"
"A","44","15091IC04055318B","91015","1005","1005","0.0000","2015-10-14","2017-03-27"
"A","44","16001IC04087468E","80916","808","809","-1","2016-09-12","2018-04-03"
"A","44","17001IC04058927D","290317","510","518","-8","2017-04-04","2018-12-04"
"A","44","17001IC04180892A","80917","507","507","0.0000","2017-09-15","2020-11-12"
"A","44","18001IC04080837W","90418","299","299","0.0000","2018-04-13","2020-08-11"
"A","44","19001IC04015932R","240119","310","310","0.0000","2019-01-28","2020-11-18"
"A","44","19001IC04158500Z","60919","259","259","0.0000","2019-09-11","2021-03-16"
"A","44","20001IC04111282E","200720","303","303","0.0000","2020-07-23","2021-05-06"
"A","44","20001IC04173188R","221020","200","200","0.0000","2020-10-28","2021-06-29"
"A","44","20001IC04192939W","181120","528","528","0.0000","2020-11-24","2022-08-10"
"A","44","21001IC04054806N","190321","428","428","0.0000","2021-03-23","2023-01-05"
"A","44","21001IC04161492N","240821","400","400","0.0000","2021-08-30","2023-05-02"
"A","44","21001IC04245806P","131221","481","481","0.0000","2021-12-17","2024-09-18"
"A","44","21001IC05014592M","280621","425","425","0.0000","2021-06-30","2023-12-27"
"A","44","22001IC04105136H","160522","500","500","0.0000","2022-05-20","2025-02-26"
"A","44","22001IC05023281X","260922","479","328","151","2022-09-26","2025-04-28"
"A","44","23001IC04049866C","280323","500","113","387","2023-03-30","2025-04-24"
"A","44","23001IC04174792W","181023","500","47","453","2023-10-27","2024-10-29"
"A","45","11001IC04199085V","61011","405","405","0.0000","2011-10-11","2012-05-04"
"A","45","11001IC04236558S","231111","302","303","-1","2011-11-29","2012-07-26"
"A","45","13001IC04101121","220513","600","602","-2","2013-05-23","2014-03-17"
"A","45","14001IC04026899D","100214","500","525","-25","2014-02-10","2014-10-01"
