"FECHA","FACA","FACB","FACC","NCA","NCB","NCC","NDA","NDB","NDC","MOSTA","MOSTB","MOSTC","NCMOSTA","NCMOSTB","NCMOSTC","UNIDA","UNIDB","UNIDC","DEV","MOSTDEV","UNMOSTA","UNMOSTB","UNMOSTC","PVTA","PCOS","PESP","PESPA","PESPB","PESPC","PESPMOSTA","PESPMOSTB","PESPMOSTC","EXPA","EXPB","NCEXPA","NCEXPB","PESPEXPA","PESPEXPB","UNEXPA","UNEXPB","UNEXPC","EXPDEV","ACUCPRAS","USUARIO","FACTUAL"
"2016-11-01","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","156","0","0","0","0","0","0","0","28510.814","0.0000","28510.814","28510.814","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-01"
"2016-11-02","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","549","0","0","0","0","0","0","0","85485.7576","0.0000","85485.7576","85485.7576","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-02"
"2016-11-03","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","640","0","0","0","0","0","0","0","53199.3618","0.0000","53199.3618","53199.3618","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-03"
"2016-11-04","12","0","0","2","0","0","1","0","0","0","0","0","0","0","0","566","0","0","0","0","0","0","0","97295.0287","0.0000","97295.0287","97295.0287","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-04"
"2016-11-07","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","992","0","0","0","0","0","0","0","189053.1333","0.0000","189053.1333","189053.1333","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-07"
"2016-11-08","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","601","0","0","0","0","0","0","0","199581.52","0.0000","199581.52","199581.52","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-08"
"2016-11-09","13","0","0","7","0","0","0","0","0","0","0","0","0","0","0","292","0","0","0","0","0","0","0","103892.7718","0.0000","103892.7718","103892.7718","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-09"
"2016-11-10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","389","0","0","0","0","0","0","0","41666.7279","0.0000","41666.7279","41666.7279","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-10"
"2016-11-11","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","572","0","0","0","0","0","0","0","66372.4756","0.0000","66372.4756","66372.4756","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-11"
"2016-11-14","18","0","0","3","0","0","0","0","0","0","0","0","0","0","0","671","0","0","0","0","0","0","0","372447.4544","0.0000","372447.4544","372447.4544","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-14"
"2016-11-15","13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","434","0","0","0","0","0","0","0","190793.485","0.0000","190793.485","190793.485","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-15"
"2016-11-16","14","0","0","2","0","0","0","0","0","0","0","0","0","0","0","732","0","0","0","0","0","0","0","127765.4389","0.0000","127765.4389","127765.4389","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-16"
"2016-11-17","11","0","0","0","0","0","1","0","0","0","0","0","0","0","0","355","0","0","0","0","0","0","0","70215.0753","0.0000","70215.0753","70215.0753","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-17"
"2016-11-18","14","0","0","1","0","0","0","0","0","0","0","0","0","0","0","347","0","0","0","0","0","0","0","148453.8631","0.0000","148453.8631","148453.8631","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-18"
"2016-11-21","11","0","0","2","0","0","0","0","0","0","0","0","0","0","0","121","0","0","0","0","0","0","0","203962.7727","0.0000","203962.7727","203962.7727","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-21"
"2016-11-22","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","181","0","0","0","0","0","0","0","89843.796","0.0000","89843.796","89843.796","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-22"
"2016-11-23","17","0","0","2","0","0","0","0","0","0","0","0","0","0","0","306","0","0","0","0","0","0","0","154913.9833","0.0000","154913.9833","154913.9833","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-23"
"2016-11-24","12","0","0","0","0","0","1","0","0","0","0","0","0","0","0","316","0","0","0","0","0","0","0","60228.332","0.0000","60228.332","60228.332","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-24"
"2016-11-25","17","0","0","3","0","0","0","0","0","0","0","0","0","0","0","477","0","0","0","0","0","0","0","95932.9368","0.0000","95932.9368","95932.9368","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-25"
"2016-11-29","21","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1732","0","0","0","0","0","0","0","251786.5434","0.0000","251786.5434","251786.5434","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-29"
"2016-11-30","17","0","0","3","0","0","1","0","0","0","0","0","0","0","0","11491","0","0","0","0","0","0","0","544121.6003","0.0000","544121.6003","544121.6003","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-11-30"
"2016-12-01","23","0","0","1","0","0","0","0","0","0","0","0","0","0","0","420","0","0","0","0","0","0","0","301023.1039","0.0000","301023.1039","301023.1039","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-01"
"2016-12-02","27","0","0","1","0","0","3","0","0","0","0","0","0","0","0","1145","0","0","0","0","0","0","0","233367.4332","0.0000","233367.4332","233367.4332","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-02"
"2016-12-05","16","0","0","14","0","0","0","0","0","0","0","0","0","0","0","616","0","0","0","0","0","0","0","71665.18","0.0000","71665.18","71665.18","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-05"
"2016-12-06","19","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1022","0","0","0","0","0","0","0","331142.6258","0.0000","331142.6258","331142.6258","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-06"
"2016-12-07","13","0","0","4","0","0","1","0","0","0","0","0","0","0","0","2023","0","0","0","0","0","0","0","134076.4186","0.0000","134076.4186","134076.4186","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-07"
"2016-12-12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","18799.9984","0.0000","18799.9984","18799.9984","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-12"
"2016-12-13","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","905","0","0","0","0","0","0","0","166232.5873","0.0000","166232.5873","166232.5873","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-13"
"2016-12-14","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1650","0","0","0","0","0","0","0","198980.1695","0.0000","198980.1695","198980.1695","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-14"
"2016-12-15","14","0","0","1","0","0","0","0","0","0","0","0","0","0","0","840","0","0","0","0","0","0","0","333984.1255","0.0000","333984.1255","333984.1255","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-15"
"2016-12-16","14","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2549","0","0","0","0","0","0","0","274606.0458","0.0000","274606.0458","274606.0458","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-16"
"2016-12-19","10","0","0","0","0","0","1","0","0","0","0","0","0","0","0","358","0","0","0","0","0","0","0","242441.3765","0.0000","242441.3765","242441.3765","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-19"
"2016-12-20","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","798","0","0","0","0","0","0","0","193166.6925","0.0000","193166.6925","193166.6925","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-20"
"2016-12-21","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","209","0","0","0","0","0","0","0","170069.0615","0.0000","170069.0615","170069.0615","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-21"
"2016-12-22","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","228","0","0","0","0","0","0","0","32490.9447","0.0000","32490.9447","32490.9447","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-22"
"2016-12-23","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71","0","0","0","0","0","0","0","111590.7177","0.0000","111590.7177","111590.7177","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-23"
"2016-12-26","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","959","0","0","0","0","0","0","0","140292.9707","0.0000","140292.9707","140292.9707","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-26"
"2016-12-27","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","66","0","0","0","0","0","0","0","316729.2868","0.0000","316729.2868","316729.2868","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-27"
"2016-12-28","20","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1054","0","0","0","0","0","0","0","587877.9174","0.0000","587877.9174","587877.9174","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-28"
"2016-12-29","11","0","0","2","0","0","1","0","0","0","0","0","0","0","0","723","0","0","0","0","0","0","0","-317804.7661","0.0000","-317804.7661","-317804.7661","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-29"
"2016-12-30","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","334","0","0","0","0","0","0","0","67834.884","0.0000","67834.884","67834.884","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2016-12-30"
"2017-01-02","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1358","0","0","0","0","0","0","0","172706.8609","0.0000","172706.8609","172706.8609","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-02"
"2017-01-03","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","443","0","0","0","0","0","0","0","105547.5226","0.0000","105547.5226","105547.5226","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-03"
"2017-01-04","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","196","0","0","0","0","0","0","0","65524.1069","0.0000","65524.1069","65524.1069","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-04"
"2017-01-05","10","0","0","2","0","0","1","0","0","0","0","0","0","0","0","172","0","0","0","0","0","0","0","85091.9015","0.0000","85091.9015","85091.9015","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-05"
"2017-01-06","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","251","0","0","0","0","0","0","0","23730.5106","0.0000","23730.5106","23730.5106","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-06"
"2017-01-09","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195","0","0","0","0","0","0","0","29321.5521","0.0000","29321.5521","29321.5521","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-09"
"2017-01-10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0","0","96566.5568","0.0000","96566.5568","96566.5568","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-10"
"2017-01-11","14","0","0","0","0","0","1","0","0","0","0","0","0","0","0","546","0","0","0","0","0","0","0","117891.8015","0.0000","117891.8015","117891.8015","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-11"
"2017-01-12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1073","0","0","0","0","0","0","0","127941.3133","0.0000","127941.3133","127941.3133","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-12"
"2017-01-13","16","0","0","0","0","0","1","0","0","0","0","0","0","0","0","691","0","0","0","0","0","0","0","585857.6081","0.0000","585857.6081","585857.6081","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-13"
"2017-01-16","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127","0","0","0","0","0","0","0","207989.1204","0.0000","207989.1204","207989.1204","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-16"
"2017-01-17","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","306","0","0","0","0","0","0","0","55193.1019","0.0000","55193.1019","55193.1019","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-17"
"2017-01-18","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1392","0","0","0","0","0","0","0","93919.8679","0.0000","93919.8679","93919.8679","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-18"
"2017-01-19","12","0","0","1","0","0","1","0","0","0","0","0","0","0","0","716","0","0","0","0","0","0","0","127389.0543","0.0000","127389.0543","127389.0543","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-19"
"2017-01-20","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","480","0","0","0","0","0","0","0","119753.6938","0.0000","119753.6938","119753.6938","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-20"
"2017-01-23","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2727","0","0","0","0","0","0","0","147461.6772","0.0000","147461.6772","147461.6772","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-23"
"2017-01-24","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2399","0","0","0","0","0","0","0","263718.4955","0.0000","263718.4955","263718.4955","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-24"
"2017-01-25","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","0","0","0","0","0","0","0","116400.4357","0.0000","116400.4357","116400.4357","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-25"
"2017-01-26","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","593","0","0","0","0","0","0","0","123890.2269","0.0000","123890.2269","123890.2269","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-26"
"2017-01-27","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","14668.2892","0.0000","14668.2892","14668.2892","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-27"
"2017-01-30","9","0","0","4","0","0","1","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","45069.5016","0.0000","45069.5016","45069.5016","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-30"
"2017-01-31","14","0","0","12","0","0","1","0","0","0","0","0","0","0","0","470","0","0","0","0","0","0","0","90520.7619","0.0000","90520.7619","90520.7619","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-01-31"
"2017-02-01","8","0","0","11","0","0","0","0","0","0","0","0","0","0","0","133","0","0","0","0","0","0","0","426719.2917","0.0000","426719.2917","426719.2917","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-02-01"
"2017-02-02","7","0","0","9","0","0","0","0","0","0","0","0","0","0","0","329","0","0","0","0","0","0","0","28571.7836","0.0000","28571.7836","28571.7836","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-02-02"
"2017-02-03","12","0","0","2","0","0","0","0","0","0","0","0","0","0","0","449","0","0","0","0","0","0","0","279465.6886","0.0000","279465.6886","279465.6886","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-02-03"
"2017-02-06","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","683","0","0","0","0","0","0","0","213844.5432","0.0000","213844.5432","213844.5432","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-02-06"
"2017-02-07","13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","352","0","0","0","0","0","0","0","288931.4761","0.0000","288931.4761","288931.4761","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-02-07"
"2017-02-08","19","0","0","2","0","0","0","0","0","0","0","0","0","0","0","640","0","0","0","0","0","0","0","160231.342","0.0000","160231.342","160231.342","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-02-08"
"2017-02-09","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1668","0","0","0","0","0","0","0","144361.6098","0.0000","144361.6098","144361.6098","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-02-09"
"2017-02-10","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","931","0","0","0","0","0","0","0","120182.5549","0.0000","120182.5549","120182.5549","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-02-10"
"2017-02-13","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","586","0","0","0","0","0","0","0","122056.884","0.0000","122056.884","122056.884","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-02-13"
"2017-02-14","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","44","0","0","0","0","0","0","0","143378.5943","0.0000","143378.5943","143378.5943","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-02-14"
"2017-02-15","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1162","0","0","0","0","0","0","0","372361.3684","0.0000","372361.3684","372361.3684","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-02-15"
"2017-02-16","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","33084.9988","0.0000","33084.9988","33084.9988","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-02-16"
"2017-02-17","14","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2240","0","0","0","0","0","0","0","126142.23","0.0000","126142.23","126142.23","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-02-17"
"2017-02-20","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","227","0","0","0","0","0","0","0","41651.1787","0.0000","41651.1787","41651.1787","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-02-20"
"2017-02-21","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","317","0","0","0","0","0","0","0","401176.0846","0.0000","401176.0846","401176.0846","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-02-21"
"2017-02-22","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42501.888","0.0000","42501.888","42501.888","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-02-22"
"2017-02-23","13","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1094","0","0","0","0","0","0","0","112921.8106","0.0000","112921.8106","112921.8106","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-02-23"
"2017-02-24","11","0","0","1","0","0","0","0","0","0","0","0","0","0","0","438","0","0","0","0","0","0","0","126999.5915","0.0000","126999.5915","126999.5915","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-02-24"
"2017-03-01","18","0","0","1","0","0","2","0","0","0","0","0","0","0","0","489","0","0","0","0","0","0","0","377814.68","0.0000","377814.68","377814.68","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-03-01"
"2017-03-02","10","0","0","2","0","0","0","0","0","0","0","0","0","0","0","540","0","0","0","0","0","0","0","125037.1971","0.0000","125037.1971","125037.1971","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-03-02"
"2017-03-03","11","0","0","3","0","0","0","0","0","0","0","0","0","0","0","286","0","0","0","0","0","0","0","36857.5823","0.0000","36857.5823","36857.5823","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-03-03"
"2017-03-06","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","183","0","0","0","0","0","0","0","133829.4458","0.0000","133829.4458","133829.4458","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-03-06"
"2017-03-07","15","0","0","1","0","0","3","0","0","0","0","0","0","0","0","909","0","0","0","0","0","0","0","180594.6617","0.0000","180594.6617","180594.6617","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-03-07"
"2017-03-08","10","0","0","7","0","0","0","0","0","0","0","0","0","0","0","182","0","0","0","0","0","0","0","36613.3598","0.0000","36613.3598","36613.3598","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-03-08"
"2017-03-09","12","0","0","3","0","0","0","0","0","0","0","0","0","0","0","621","0","0","0","0","0","0","0","33614.6596","0.0000","33614.6596","33614.6596","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-03-09"
"2017-03-10","17","0","0","0","0","0","3","0","0","0","0","0","0","0","0","909","0","0","0","0","0","0","0","169270.3809","0.0000","169270.3809","169270.3809","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-03-10"
"2017-03-13","9","0","0","0","0","0","2","0","0","0","0","0","0","0","0","236","0","0","0","0","0","0","0","110353.6548","0.0000","110353.6548","110353.6548","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-03-13"
"2017-03-14","20","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1114","0","0","0","0","0","0","0","469295.6747","0.0000","469295.6747","469295.6747","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-03-14"
"2017-03-15","13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","451","0","0","0","0","0","0","0","93470.8073","0.0000","93470.8073","93470.8073","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-03-15"
"2017-03-16","9","0","0","10","0","0","1","0","0","0","0","0","0","0","0","1209","0","0","0","0","0","0","0","108267.1682","0.0000","108267.1682","108267.1682","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-03-16"
"2017-03-17","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","190","0","0","0","0","0","0","0","20822.694","0.0000","20822.694","20822.694","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-03-17"
"2017-03-20","13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","726","0","0","0","0","0","0","0","117895.8712","0.0000","117895.8712","117895.8712","0.0000","0.0000","0.0000","0.0000","0.0000","0","0","0","0","0.0000","0.0000","0","0","0","0","0.0000","      ","2017-03-20"
